user_id,home_region,diet,health_profile,spice_pref,age_band,n_interactions
28875,Gujarat,Non-Vegetarian,general,mild,18-25,28
28876,South India,Vegetarian,diabetic,medium,36-50,8
28877,Pan-Indian,Vegan,general,medium,51+,10
28878,Pan-Indian,Vegetarian,general,mild,51+,68
28879,Andhra Pradesh,Vegan,general,hot,36-50,5
28880,Uttar Pradesh,Vegan,general,hot,36-50,13
28881,Kerala,Vegetarian,weight_loss,hot,26-35,17
28882,Punjab,Non-Vegetarian,general,hot,18-25,148
28883,Pan-Indian,Vegan,general,hot,18-25,11
28884,Pan-Indian,Vegetarian,diabetic,hot,18-25,16
28885,Telangana,Non-Vegetarian,general,mild,18-25,11
28886,Pan-Indian,Vegetarian,general,mild,18-25,19
28887,Karnataka,Non-Vegetarian,general,mild,36-50,24
28888,Pan-Indian,Vegetarian,general,hot,26-35,15
28889,Pan-Indian,Vegan,general,medium,36-50,6
28890,Pan-Indian,Vegetarian,general,mild,18-25,10
28891,Pan-Indian,Non-Vegetarian,heart_lowsodium,hot,26-35,7
28892,Karnataka,Non-Vegetarian,diabetic,hot,18-25,5
28893,North India,Eggetarian,general,hot,26-35,22
28894,South India,Vegetarian,general,medium,18-25,11
28895,Karnataka,Vegan,general,medium,36-50,10
28896,West Bengal,Vegan,heart_lowsodium,hot,36-50,73
28897,Bihar,Non-Vegetarian,heart_lowsodium,medium,26-35,26
28898,Pan-Indian,Eggetarian,general,hot,18-25,12
28899,West Bengal,Vegetarian,general,medium,51+,17
28900,Bihar,Vegetarian,general,hot,51+,9
28901,Pan-Indian,Non-Vegetarian,general,hot,26-35,20
28902,Gujarat,Eggetarian,general,mild,36-50,15
28903,Tamil Nadu,Vegetarian,weight_loss,hot,36-50,6
28904,Karnataka,Vegetarian,general,mild,36-50,33
28905,Karnataka,Non-Vegetarian,general,medium,51+,45
28906,North India,Eggetarian,general,medium,26-35,7
28907,Pan-Indian,Vegetarian,heart_lowsodium,medium,51+,22
28908,Pan-Indian,Non-Vegetarian,diabetic,hot,18-25,49
28909,Rajasthan,Vegetarian,heart_lowsodium,medium,26-35,12
28910,Punjab,Non-Vegetarian,heart_lowsodium,hot,26-35,21
28911,Assam,Vegetarian,heart_lowsodium,medium,26-35,12
28912,Pan-Indian,Vegan,general,hot,18-25,10
28913,Tamil Nadu,Vegetarian,general,hot,18-25,9
28914,Tamil Nadu,Vegetarian,general,medium,26-35,5
28915,Mughlai (North India),Vegetarian,general,mild,26-35,18
28916,Bihar,Vegetarian,weight_loss,mild,26-35,5
28917,Jammu & Kashmir,Non-Vegetarian,weight_loss,hot,18-25,35
28918,North India,Vegan,general,mild,36-50,6
28919,South India,Non-Vegetarian,heart_lowsodium,hot,26-35,12
28920,Pan-Indian,Non-Vegetarian,general,hot,18-25,9
28921,South India,Vegetarian,general,hot,36-50,19
28922,North India,Vegetarian,heart_lowsodium,mild,36-50,14
28923,Pan-Indian,Vegetarian,diabetic,mild,26-35,7
28924,Goa,Vegetarian,general,hot,36-50,15
28925,Tamil Nadu,Non-Vegetarian,diabetic,hot,36-50,5
28926,Kerala,Vegetarian,weight_loss,medium,51+,21
28927,Tamil Nadu,Eggetarian,general,mild,26-35,8
28928,Gujarat,Vegetarian,general,hot,18-25,19
28929,Gujarat,Eggetarian,general,medium,26-35,12
28930,Pan-Indian,Eggetarian,general,mild,51+,8
28931,Himachal Pradesh,Non-Vegetarian,diabetic,medium,26-35,22
28932,Mughlai (North India),Vegetarian,general,medium,26-35,6
28933,Gujarat,Vegetarian,heart_lowsodium,medium,51+,22
28934,Pan-Indian,Vegetarian,general,mild,36-50,13
28935,South India,Non-Vegetarian,weight_loss,hot,36-50,7
28936,Maharashtra,Vegan,general,medium,26-35,7
28937,East India,Vegan,diabetic,hot,51+,14
28938,North India,Non-Vegetarian,diabetic,medium,26-35,34
28939,Punjab,Vegan,general,medium,18-25,16
28940,Karnataka,Vegetarian,general,medium,51+,60
28941,Pan-Indian,Non-Vegetarian,diabetic,hot,36-50,24
28942,Kerala,Non-Vegetarian,general,medium,36-50,5
28943,Punjab,Non-Vegetarian,general,hot,26-35,6
28944,South India,Eggetarian,general,mild,26-35,18
28945,South India,Vegetarian,general,medium,26-35,20
28946,Pan-Indian,Vegetarian,general,mild,26-35,22
28947,South India,Vegan,general,medium,51+,11
28948,Pan-Indian,Vegetarian,general,hot,36-50,25
28949,Tamil Nadu,Vegetarian,heart_lowsodium,medium,36-50,5
28950,Andhra Pradesh,Vegetarian,general,hot,18-25,8
28951,Telangana,Eggetarian,general,medium,18-25,8
28952,Kerala,Non-Vegetarian,general,medium,51+,10
28953,North India,Non-Vegetarian,general,medium,18-25,16
28954,Maharashtra,Vegetarian,heart_lowsodium,medium,26-35,22
28955,Assam,Eggetarian,general,mild,18-25,30
28956,Pan-Indian,Vegan,weight_loss,mild,18-25,34
28957,South India,Non-Vegetarian,general,hot,36-50,59
28958,Punjab,Eggetarian,general,hot,36-50,19
28959,Mughlai (North India),Non-Vegetarian,general,hot,51+,20
28960,Tamil Nadu,Non-Vegetarian,general,hot,36-50,8
28961,West Bengal,Non-Vegetarian,general,mild,18-25,20
28962,Bihar,Vegan,heart_lowsodium,hot,36-50,18
28963,Pan-Indian,Vegetarian,heart_lowsodium,hot,51+,26
28964,Pan-Indian,Non-Vegetarian,weight_loss,medium,26-35,18
28965,Rajasthan,Non-Vegetarian,heart_lowsodium,mild,36-50,12
28966,North India,Vegetarian,general,hot,26-35,8
28967,Tamil Nadu,Non-Vegetarian,general,hot,18-25,24
28968,West Bengal,Vegetarian,general,medium,26-35,10
28969,Bihar,Vegetarian,general,medium,51+,20
28970,Karnataka,Vegetarian,general,mild,26-35,29
28971,Maharashtra,Non-Vegetarian,general,hot,36-50,5
28972,Uttar Pradesh,Vegetarian,general,hot,51+,10
28973,West Bengal,Non-Vegetarian,heart_lowsodium,medium,26-35,5
28974,Pan-Indian,Vegan,diabetic,medium,51+,32
28975,Maharashtra,Vegetarian,diabetic,medium,26-35,11
28976,Tamil Nadu,Non-Vegetarian,weight_loss,mild,36-50,15
28977,Goa,Vegan,general,hot,26-35,24
28978,Karnataka,Vegetarian,diabetic,medium,51+,17
28979,Pan-Indian,Eggetarian,diabetic,mild,51+,5
28980,West Bengal,Non-Vegetarian,weight_loss,mild,26-35,5
28981,Karnataka,Vegetarian,general,medium,36-50,16
28982,Pan-Indian,Eggetarian,general,hot,36-50,21
28983,North India,Non-Vegetarian,general,hot,51+,26
28984,Pan-Indian,Vegetarian,general,medium,51+,77
28985,Pan-Indian,Vegetarian,weight_loss,hot,51+,5
28986,West Bengal,Eggetarian,weight_loss,hot,18-25,11
28987,Sindhi (community),Vegetarian,general,medium,36-50,39
28988,Karnataka,Vegan,general,medium,36-50,15
28989,South India,Eggetarian,weight_loss,hot,18-25,14
28990,Mughlai (North India),Non-Vegetarian,general,mild,18-25,11
28991,Maharashtra,Vegetarian,general,medium,26-35,15
28992,Sindhi (community),Eggetarian,general,mild,26-35,29
28993,Pan-Indian,Vegetarian,general,hot,26-35,11
28994,North India,Vegan,diabetic,medium,18-25,17
28995,Pan-Indian,Vegetarian,general,hot,18-25,30
28996,Gujarat,Vegan,weight_loss,mild,36-50,82
28997,Pan-Indian,Non-Vegetarian,weight_loss,hot,51+,23
28998,Pan-Indian,Non-Vegetarian,general,medium,26-35,35
28999,Punjab,Non-Vegetarian,weight_loss,hot,36-50,5
29000,Punjab,Vegan,general,medium,36-50,7
29001,Punjab,Vegan,heart_lowsodium,mild,36-50,13
29002,Gujarat,Non-Vegetarian,general,medium,51+,9
29003,South India,Eggetarian,weight_loss,hot,18-25,13
29004,Pan-Indian,Eggetarian,diabetic,medium,51+,45
29005,South India,Non-Vegetarian,diabetic,hot,26-35,29
29006,Pan-Indian,Vegetarian,diabetic,hot,18-25,36
29007,South India,Non-Vegetarian,heart_lowsodium,mild,36-50,5
29008,Goa,Non-Vegetarian,diabetic,medium,26-35,6
29009,South India,Vegetarian,general,mild,36-50,70
29010,Andhra Pradesh,Eggetarian,general,medium,26-35,14
29011,Pan-Indian,Non-Vegetarian,general,hot,51+,8
29012,Uttar Pradesh,Eggetarian,diabetic,mild,18-25,5
29013,West Bengal,Vegetarian,general,medium,26-35,31
29014,Maharashtra,Non-Vegetarian,weight_loss,medium,51+,25
29015,West Bengal,Vegetarian,general,hot,18-25,5
29016,Mughlai (North India),Vegetarian,general,hot,36-50,9
29017,Kerala,Vegetarian,heart_lowsodium,medium,36-50,11
29018,Karnataka,Non-Vegetarian,general,mild,36-50,27
29019,Maharashtra,Non-Vegetarian,general,hot,26-35,5
29020,Maharashtra,Vegan,general,mild,36-50,16
29021,Punjab,Vegetarian,heart_lowsodium,hot,26-35,10
29022,Tamil Nadu,Vegan,diabetic,hot,18-25,30
29023,Karnataka,Non-Vegetarian,heart_lowsodium,hot,51+,42
29024,Mughlai (North India),Vegetarian,weight_loss,hot,26-35,19
29025,Tamil Nadu,Non-Vegetarian,weight_loss,hot,18-25,23
29026,Tamil Nadu,Vegetarian,general,medium,36-50,34
29027,Telangana,Vegan,general,hot,18-25,15
29028,North India,Vegetarian,general,medium,26-35,48
29029,South India,Non-Vegetarian,general,medium,26-35,10
29030,South India,Vegetarian,general,medium,18-25,28
29031,Punjab,Vegan,general,medium,51+,27
29032,Pan-Indian,Non-Vegetarian,weight_loss,hot,51+,32
29033,Rajasthan,Vegetarian,general,medium,18-25,17
29034,Pan-Indian,Vegan,general,hot,18-25,16
29035,Sindhi (community),Vegetarian,general,medium,18-25,6
29036,Gujarat,Vegetarian,heart_lowsodium,medium,51+,10
29037,Maharashtra,Non-Vegetarian,weight_loss,medium,26-35,9
29038,South India,Eggetarian,diabetic,hot,18-25,37
29039,Gujarat,Vegetarian,general,medium,36-50,20
29040,Mughlai (North India),Non-Vegetarian,general,medium,26-35,11
29041,South India,Non-Vegetarian,general,medium,36-50,14
29042,Tamil Nadu,Vegetarian,heart_lowsodium,hot,26-35,8
29043,Gujarat,Vegetarian,general,medium,36-50,5
29044,North India,Vegetarian,general,mild,26-35,16
29045,Karnataka,Vegetarian,heart_lowsodium,medium,18-25,6
29046,Tamil Nadu,Non-Vegetarian,general,hot,26-35,33
29047,Pan-Indian,Vegetarian,diabetic,hot,26-35,8
29048,Andhra Pradesh,Vegetarian,heart_lowsodium,medium,36-50,8
29049,Punjab,Non-Vegetarian,diabetic,medium,26-35,18
29050,Karnataka,Non-Vegetarian,general,hot,26-35,35
29051,Pan-Indian,Vegetarian,general,medium,36-50,28
29052,Sindhi (community),Eggetarian,heart_lowsodium,hot,51+,22
29053,Punjab,Eggetarian,weight_loss,medium,18-25,5
29054,Andhra Pradesh,Vegetarian,general,mild,36-50,11
29055,Pan-Indian,Non-Vegetarian,weight_loss,medium,36-50,9
29056,Punjab,Non-Vegetarian,general,hot,26-35,18
29057,Tamil Nadu,Vegetarian,diabetic,mild,26-35,8
29058,South India,Eggetarian,general,medium,36-50,11
29059,Punjab,Vegan,general,hot,18-25,6
29060,Pan-Indian,Vegetarian,general,medium,36-50,29
29061,Uttar Pradesh,Vegetarian,heart_lowsodium,medium,36-50,32
29062,Tamil Nadu,Eggetarian,general,mild,18-25,20
29063,Tamil Nadu,Vegetarian,general,medium,26-35,14
29064,North India,Vegetarian,general,medium,51+,57
29065,Maharashtra,Vegan,heart_lowsodium,mild,51+,21
29066,Pan-Indian,Vegetarian,general,medium,18-25,51
29067,Gujarat,Non-Vegetarian,weight_loss,mild,36-50,11
29068,Pan-Indian,Non-Vegetarian,general,hot,36-50,12
29069,Andhra Pradesh,Non-Vegetarian,general,mild,18-25,9
29070,Pan-Indian,Vegetarian,general,medium,18-25,37
29071,Pan-Indian,Vegetarian,diabetic,medium,26-35,34
29072,North India,Non-Vegetarian,general,medium,51+,22
29073,South India,Vegetarian,general,mild,26-35,6
29074,Kerala,Vegetarian,diabetic,mild,18-25,11
29075,Punjab,Vegetarian,heart_lowsodium,hot,26-35,10
29076,Goa,Vegetarian,diabetic,hot,51+,64
29077,Pan-Indian,Vegetarian,diabetic,mild,26-35,18
29078,Tamil Nadu,Vegan,general,hot,26-35,45
29079,Tamil Nadu,Vegetarian,general,medium,51+,24
29080,Rajasthan,Non-Vegetarian,general,mild,51+,5
29081,Karnataka,Non-Vegetarian,heart_lowsodium,medium,26-35,10
29082,Sindhi (community),Eggetarian,general,medium,26-35,7
29083,Punjab,Non-Vegetarian,weight_loss,hot,36-50,43
29084,Tamil Nadu,Vegetarian,general,mild,51+,7
29085,North India,Vegetarian,weight_loss,medium,26-35,11
29086,South India,Non-Vegetarian,heart_lowsodium,hot,36-50,93
29087,Maharashtra,Vegetarian,general,medium,36-50,28
29088,Rajasthan,Vegan,heart_lowsodium,hot,51+,6
29089,South India,Vegan,general,medium,26-35,15
29090,Karnataka,Non-Vegetarian,diabetic,medium,36-50,69
29091,Pan-Indian,Vegetarian,diabetic,hot,26-35,9
29092,Pan-Indian,Non-Vegetarian,heart_lowsodium,hot,18-25,9
29093,Tamil Nadu,Non-Vegetarian,general,mild,26-35,17
29094,North India,Vegetarian,weight_loss,hot,18-25,19
29095,North India,Non-Vegetarian,general,hot,18-25,19
29096,Pan-Indian,Non-Vegetarian,general,medium,18-25,7
29097,Pan-Indian,Vegetarian,general,medium,51+,14
29098,Pan-Indian,Vegetarian,diabetic,mild,51+,7
29099,Mughlai (North India),Non-Vegetarian,general,mild,36-50,31
29100,West Bengal,Vegan,general,mild,18-25,15
29101,Pan-Indian,Vegetarian,diabetic,mild,36-50,5
29102,Rajasthan,Vegetarian,diabetic,medium,26-35,10
29103,Gujarat,Eggetarian,heart_lowsodium,hot,36-50,11
29104,Punjab,Vegan,general,hot,18-25,8
29105,South India,Non-Vegetarian,general,medium,18-25,5
29106,Pan-Indian,Non-Vegetarian,general,hot,26-35,9
29107,Pan-Indian,Vegan,general,hot,18-25,19
29108,Pan-Indian,Eggetarian,general,medium,36-50,5
29109,Bihar,Non-Vegetarian,diabetic,medium,18-25,10
29110,Mughlai (North India),Eggetarian,general,mild,26-35,7
29111,Pan-Indian,Vegetarian,heart_lowsodium,medium,26-35,5
29112,Goa,Non-Vegetarian,general,mild,26-35,31
29113,Telangana,Vegan,general,hot,36-50,28
29114,Tamil Nadu,Vegan,general,hot,18-25,13
29115,Jammu & Kashmir,Non-Vegetarian,weight_loss,medium,26-35,11
29116,Karnataka,Vegetarian,general,hot,18-25,7
29117,Pan-Indian,Non-Vegetarian,general,mild,51+,105
29118,South India,Non-Vegetarian,heart_lowsodium,hot,36-50,35
29119,Pan-Indian,Vegan,diabetic,medium,51+,13
29120,Pan-Indian,Vegetarian,general,medium,36-50,8
29121,Pan-Indian,Eggetarian,weight_loss,hot,26-35,6
29122,West Bengal,Vegetarian,weight_loss,hot,26-35,9
29123,Andhra Pradesh,Vegetarian,weight_loss,mild,36-50,16
29124,Pan-Indian,Non-Vegetarian,general,medium,51+,8
29125,Karnataka,Vegan,general,medium,36-50,7
29126,Tamil Nadu,Vegan,general,mild,26-35,25
29127,Kerala,Vegetarian,diabetic,hot,18-25,21
29128,Kerala,Vegetarian,diabetic,hot,51+,5
29129,Tamil Nadu,Vegetarian,general,medium,51+,5
29130,Karnataka,Vegetarian,diabetic,medium,18-25,21
29131,Karnataka,Eggetarian,general,medium,26-35,26
29132,Kerala,Non-Vegetarian,diabetic,hot,26-35,7
29133,Maharashtra,Vegan,weight_loss,hot,26-35,18
29134,Tamil Nadu,Vegetarian,general,hot,36-50,27
29135,Rajasthan,Non-Vegetarian,general,medium,18-25,14
29136,Pan-Indian,Vegetarian,diabetic,medium,51+,11
29137,Pan-Indian,Vegan,weight_loss,medium,36-50,36
29138,Pan-Indian,Vegetarian,general,hot,36-50,15
29139,Pan-Indian,Vegetarian,general,mild,26-35,8
29140,Punjab,Vegan,general,hot,36-50,19
29141,Goa,Vegetarian,general,medium,51+,19
29142,Tamil Nadu,Vegetarian,general,medium,26-35,65
29143,Pan-Indian,Vegetarian,diabetic,hot,26-35,9
29144,Gujarat,Non-Vegetarian,general,medium,36-50,13
29145,Kerala,Non-Vegetarian,heart_lowsodium,medium,36-50,14
29146,Mughlai (North India),Vegetarian,weight_loss,hot,26-35,12
29147,Bihar,Vegan,general,medium,26-35,24
29148,Pan-Indian,Non-Vegetarian,general,medium,36-50,5
29149,Kerala,Non-Vegetarian,general,mild,51+,27
29150,Pan-Indian,Non-Vegetarian,general,hot,36-50,49
29151,West Bengal,Vegan,diabetic,hot,18-25,13
29152,Karnataka,Vegetarian,heart_lowsodium,hot,18-25,6
29153,Kerala,Non-Vegetarian,general,medium,18-25,12
29154,Goa,Non-Vegetarian,general,hot,18-25,12
29155,Pan-Indian,Vegetarian,diabetic,mild,18-25,10
29156,West Bengal,Vegetarian,heart_lowsodium,medium,36-50,24
29157,Parsi (community),Vegetarian,general,medium,36-50,17
29158,Kerala,Non-Vegetarian,weight_loss,medium,26-35,5
29159,Tamil Nadu,Non-Vegetarian,diabetic,medium,26-35,8
29160,Pan-Indian,Vegetarian,general,hot,18-25,11
29161,Pan-Indian,Vegetarian,general,medium,36-50,8
29162,Kerala,Vegetarian,general,medium,18-25,5
29163,North India,Vegetarian,general,hot,36-50,15
29164,Pan-Indian,Non-Vegetarian,general,mild,26-35,14
29165,Kerala,Vegan,general,hot,18-25,16
29166,Mughlai (North India),Vegetarian,general,medium,36-50,18
29167,Punjab,Non-Vegetarian,weight_loss,mild,18-25,10
29168,Parsi (community),Vegan,diabetic,hot,36-50,13
29169,South India,Non-Vegetarian,weight_loss,medium,18-25,9
29170,Pan-Indian,Vegetarian,diabetic,medium,36-50,13
29171,Gujarat,Vegetarian,heart_lowsodium,mild,18-25,5
29172,Maharashtra,Eggetarian,heart_lowsodium,mild,36-50,11
29173,Punjab,Vegetarian,heart_lowsodium,mild,51+,10
29174,West Bengal,Vegetarian,weight_loss,medium,26-35,23
29175,Telangana,Eggetarian,general,medium,26-35,16
29176,Punjab,Vegetarian,heart_lowsodium,mild,36-50,13
29177,Pan-Indian,Vegetarian,general,hot,51+,15
29178,Gujarat,Non-Vegetarian,heart_lowsodium,mild,18-25,14
29179,South India,Vegetarian,general,medium,26-35,5
29180,West Bengal,Non-Vegetarian,general,hot,26-35,18
29181,Pan-Indian,Non-Vegetarian,heart_lowsodium,medium,18-25,27
29182,Pan-Indian,Eggetarian,weight_loss,hot,26-35,21
29183,Pan-Indian,Vegan,diabetic,medium,51+,15
29184,Kerala,Non-Vegetarian,general,medium,51+,13
29185,Punjab,Non-Vegetarian,heart_lowsodium,mild,36-50,18
29186,Karnataka,Vegetarian,weight_loss,medium,26-35,15
29187,South India,Vegetarian,diabetic,medium,26-35,18
29188,Andhra Pradesh,Vegetarian,diabetic,medium,18-25,39
29189,Pan-Indian,Eggetarian,heart_lowsodium,medium,26-35,22
29190,Pan-Indian,Vegan,general,mild,18-25,11
29191,Tamil Nadu,Non-Vegetarian,heart_lowsodium,mild,26-35,22
29192,Punjab,Vegetarian,general,hot,36-50,104
29193,Bihar,Vegetarian,general,hot,26-35,24
29194,Maharashtra,Non-Vegetarian,general,medium,18-25,16
29195,Tamil Nadu,Vegan,diabetic,medium,26-35,5
29196,Kerala,Vegetarian,general,hot,51+,5
29197,Gujarat,Vegan,heart_lowsodium,hot,26-35,14
29198,Punjab,Non-Vegetarian,general,hot,18-25,34
29199,Punjab,Vegetarian,heart_lowsodium,mild,36-50,27
29200,Pan-Indian,Vegetarian,general,hot,51+,19
29201,Andhra Pradesh,Non-Vegetarian,general,hot,18-25,29
29202,North India,Non-Vegetarian,diabetic,medium,26-35,13
29203,Tamil Nadu,Vegetarian,weight_loss,hot,51+,5
29204,North India,Vegan,heart_lowsodium,hot,26-35,12
29205,South India,Non-Vegetarian,general,hot,26-35,13
29206,Punjab,Non-Vegetarian,diabetic,medium,26-35,12
29207,Andhra Pradesh,Non-Vegetarian,heart_lowsodium,hot,36-50,7
29208,Punjab,Vegan,general,medium,26-35,14
29209,Pan-Indian,Non-Vegetarian,diabetic,hot,26-35,7
29210,Maharashtra,Vegetarian,diabetic,hot,18-25,9
29211,Maharashtra,Non-Vegetarian,general,medium,18-25,34
29212,Punjab,Vegetarian,general,hot,36-50,37
29213,Andhra Pradesh,Vegetarian,general,mild,36-50,14
29214,North India,Non-Vegetarian,general,mild,26-35,5
29215,Pan-Indian,Non-Vegetarian,general,mild,26-35,58
29216,North India,Vegetarian,general,medium,36-50,47
29217,Kerala,Non-Vegetarian,heart_lowsodium,medium,36-50,15
29218,Pan-Indian,Vegetarian,general,medium,51+,6
29219,Pan-Indian,Vegan,heart_lowsodium,medium,26-35,31
29220,Gujarat,Non-Vegetarian,heart_lowsodium,medium,36-50,13
29221,Punjab,Non-Vegetarian,general,mild,36-50,13
29222,Karnataka,Vegetarian,general,hot,26-35,10
29223,Pan-Indian,Vegetarian,weight_loss,hot,18-25,14
29224,South India,Non-Vegetarian,heart_lowsodium,medium,26-35,68
29225,Punjab,Non-Vegetarian,general,hot,18-25,7
29226,Maharashtra,Eggetarian,general,mild,26-35,12
29227,South India,Vegetarian,weight_loss,hot,18-25,18
29228,Pan-Indian,Vegan,general,medium,18-25,16
29229,Jammu & Kashmir,Eggetarian,heart_lowsodium,medium,36-50,27
29230,Kerala,Vegan,weight_loss,medium,36-50,5
29231,Punjab,Eggetarian,general,hot,51+,10
29232,West Bengal,Vegan,diabetic,mild,36-50,31
29233,Maharashtra,Vegetarian,general,hot,26-35,35
29234,Pan-Indian,Non-Vegetarian,general,mild,36-50,25
29235,North India,Vegetarian,general,medium,18-25,33
29236,Pan-Indian,Vegetarian,weight_loss,hot,26-35,31
29237,Andhra Pradesh,Non-Vegetarian,general,medium,51+,7
29238,Goa,Non-Vegetarian,diabetic,medium,26-35,16
29239,Pan-Indian,Vegetarian,general,medium,36-50,6
29240,Mughlai (North India),Vegetarian,heart_lowsodium,medium,51+,21
29241,Tamil Nadu,Vegan,general,hot,18-25,40
29242,North India,Vegetarian,general,medium,26-35,5
29243,Pan-Indian,Vegetarian,general,hot,18-25,5
29244,Kerala,Eggetarian,general,medium,36-50,5
29245,Karnataka,Vegetarian,general,medium,36-50,15
29246,Pan-Indian,Vegetarian,general,hot,51+,9
29247,Mughlai (North India),Vegan,general,hot,36-50,53
29248,Karnataka,Non-Vegetarian,heart_lowsodium,hot,18-25,36
29249,Pan-Indian,Vegetarian,heart_lowsodium,mild,26-35,12
29250,Rajasthan,Vegan,general,mild,36-50,26
29251,Maharashtra,Eggetarian,weight_loss,medium,18-25,14
29252,North India,Non-Vegetarian,general,hot,18-25,17
29253,Karnataka,Non-Vegetarian,general,medium,18-25,22
29254,Kerala,Vegetarian,general,mild,26-35,39
29255,Pan-Indian,Non-Vegetarian,general,hot,26-35,12
29256,Pan-Indian,Eggetarian,diabetic,hot,18-25,8
29257,Mughlai (North India),Vegan,diabetic,mild,26-35,7
29258,Pan-Indian,Non-Vegetarian,general,mild,26-35,24
29259,Mughlai (North India),Eggetarian,general,mild,51+,52
29260,Kerala,Vegetarian,general,hot,26-35,44
29261,South India,Vegan,general,medium,18-25,28
29262,Pan-Indian,Non-Vegetarian,general,mild,26-35,13
29263,Punjab,Vegetarian,heart_lowsodium,medium,18-25,5
29264,Mughlai (North India),Non-Vegetarian,general,hot,36-50,19
29265,North India,Vegetarian,weight_loss,mild,26-35,14
29266,Sindhi (community),Eggetarian,general,medium,18-25,18
29267,Pan-Indian,Non-Vegetarian,general,mild,36-50,25
29268,Pan-Indian,Vegan,diabetic,hot,26-35,19
29269,Pan-Indian,Vegetarian,general,medium,51+,30
29270,Maharashtra,Non-Vegetarian,general,mild,18-25,7
29271,Mughlai (North India),Vegan,general,hot,36-50,5
29272,Tamil Nadu,Non-Vegetarian,general,medium,36-50,8
29273,Pan-Indian,Vegetarian,general,medium,26-35,29
